amount,transaction_hour,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,is_fraud,is_night,log_amount,merchant_category_Electronics,merchant_category_Food,merchant_category_Grocery,merchant_category_Travel
22.64,9,0,0,99,5,48,0,0,3.1629401925378975,True,False,False,False
214.77,11,0,0,73,1,18,0,0,5.374213025551294,True,False,False,False
178.45,10,0,0,58,0,64,0,0,5.189896617593616,False,False,True,False
377.89,3,1,0,99,0,29,0,1,5.937245925488363,False,False,True,False
239.09,18,0,0,40,4,41,0,0,5.481013853047065,False,True,False,False
292.86,5,1,0,39,4,47,0,0,5.6831034634478,False,True,False,False
59.64,8,0,0,64,0,63,0,0,4.104954741334116,False,False,False,True
35.16,19,0,0,31,3,65,0,0,3.5879535355239756,False,True,False,False
249.98,9,0,0,64,3,44,0,0,5.525373254682162,False,True,False,False
295.96,4,1,0,90,1,33,0,1,5.693597449597836,False,True,False,False
838.26,12,0,0,94,2,38,0,0,6.732520551189812,False,False,False,False
95.77,8,0,0,46,1,21,0,0,4.572337028892851,False,False,False,False
83.74,1,0,0,83,4,19,0,1,4.439587745198413,False,False,False,True
269.63,17,0,0,29,1,38,0,0,5.600752574336657,False,False,False,True
75.01,20,0,0,42,1,24,0,0,4.330864910577949,True,False,False,False
480.62,0,0,0,35,3,54,0,1,6.17715542137154,False,False,False,True
351.87,23,0,0,32,0,24,0,1,5.866099717149853,True,False,False,False
100.86,20,0,0,44,1,19,0,0,4.623599321456458,False,True,False,False
250.16,11,0,0,99,4,29,0,0,5.526090186245908,False,False,False,True
252.83,9,0,0,83,4,18,0,0,5.536664751604519,False,False,False,True
19.59,1,0,0,49,1,20,0,1,3.0248055210396982,False,False,False,True
419.12,8,1,1,82,6,18,1,0,6.040540384754575,True,False,False,False
126.67,1,0,0,43,2,52,0,1,4.84944880983226,True,False,False,False
315.24,22,0,0,26,1,33,0,1,5.75650141898843,False,False,True,False
69.43,23,0,0,82,2,68,0,1,4.254619308757319,True,False,False,False
406.58,21,0,0,90,3,25,0,0,6.010237232431265,True,False,False,False
88.74,13,0,0,31,3,38,0,0,4.496916600547837,False,False,False,False
1.96,10,0,0,75,2,68,0,0,1.085189268335969,False,False,False,True
424.42,22,0,0,57,1,22,0,1,6.053076916235504,True,False,False,False
17.23,10,0,0,99,1,48,0,0,2.9030685886905716,False,False,False,True
69.24,16,0,0,37,2,43,0,0,4.251917949326861,False,False,False,True
539.46,3,0,0,34,3,18,0,1,6.292420628790301,False,False,False,False
541.43,12,0,1,83,3,40,0,0,6.296059044831172,False,False,False,True
153.36,6,0,0,62,2,30,0,0,5.039287536669418,True,False,False,False
179.86,15,0,0,44,4,49,0,0,5.197723251312334,False,False,False,True
107.1,0,0,0,38,1,22,0,1,4.683056724645162,False,False,True,False
62.46,12,0,1,64,2,37,0,0,4.150409786155049,False,False,True,False
71.73,0,0,0,31,2,68,0,1,4.286753954166449,False,False,False,False
200.94,10,0,0,93,2,45,0,0,5.307970623576175,True,False,False,False
251.25,5,0,0,30,2,24,0,0,5.530420659233719,False,False,False,False
282.28,19,0,0,64,1,30,0,0,5.646435807803648,False,False,True,False
280.59,2,0,0,77,1,49,0,1,5.640452112289707,True,False,False,False
17.21,11,0,0,33,2,63,0,0,2.9019708937395166,False,False,False,True
122.77,4,0,0,89,3,35,0,1,4.818425004551931,True,False,False,False
10.67,8,0,1,44,3,63,0,0,2.4570214462984645,False,True,False,False
143.54,11,0,0,30,2,62,0,0,4.973556285854835,True,False,False,False
104.86,9,0,0,63,1,25,0,0,4.662117466429842,False,False,False,True
393.59,18,0,0,45,2,46,0,0,5.977847251148797,False,True,False,False
77.79,4,0,0,61,6,37,0,1,4.366786085257597,False,False,False,False
22.41,4,0,0,36,2,43,0,1,3.1531632815028194,True,False,False,False
27.78,8,0,0,94,4,35,0,0,3.359680701459222,False,False,False,False
258.02,19,0,0,39,5,63,0,0,5.556905278795441,True,False,False,False
173.32,16,0,0,45,2,19,0,0,5.160892690636365,False,False,True,False
19.19,9,0,0,70,0,60,0,0,3.005187432324746,False,False,True,False
15.81,20,0,0,95,2,64,0,0,2.8219739474205245,False,False,False,True
217.3,0,0,0,34,6,59,1,1,5.385870263555899,False,False,True,False
13.6,21,0,0,90,2,66,0,0,2.681021528714291,False,True,False,False
310.53,15,0,0,63,4,41,0,0,5.741495641776368,False,True,False,False
220.5,14,0,0,46,1,60,0,0,5.40042258948519,True,False,False,False
15.27,22,0,0,66,2,25,0,1,2.7893229212309465,False,False,False,False
15.96,16,0,0,30,1,39,0,0,2.830857630363757,False,True,False,False
776.78,19,1,0,76,2,51,0,0,6.6564437078400065,True,False,False,False
84.39,12,0,0,61,3,49,0,0,4.447228997919515,False,False,False,False
83.35,0,1,0,30,2,52,1,1,4.434974808991977,False,False,True,False
301.6,7,0,0,97,2,42,0,0,5.712411801354255,True,False,False,False
529.59,4,0,0,53,1,24,0,1,6.273989594937273,False,False,False,False
768.38,5,0,0,93,4,31,0,0,6.645584995699079,False,False,False,True
251.98,22,0,0,75,5,61,0,1,5.533310434219396,False,False,False,True
84.96,19,0,0,51,0,46,0,0,4.453882071774309,False,True,False,False
15.69,13,0,0,61,2,54,0,0,2.8148097376737438,False,False,False,False
270.22,21,0,0,70,3,54,0,0,5.602930299659799,False,False,False,True
147.12,22,0,1,49,2,24,0,1,4.998022756045412,False,True,False,False
99.37,10,0,0,61,0,50,0,0,4.608863357825709,True,False,False,False
426.28,5,0,0,47,4,34,0,0,6.057439536031515,True,False,False,False
21.22,10,1,0,50,6,36,0,0,3.100992784211484,False,False,False,False
122.13,12,0,0,76,3,42,0,0,4.81324070780478,False,False,False,False
2.06,11,0,0,27,1,25,0,0,1.1184149159642893,False,False,False,False
113.82,21,1,0,97,0,29,0,0,4.743365684739491,False,False,False,False
10.43,1,0,0,96,1,20,0,1,2.4362414778067194,False,False,False,True
22.77,20,0,0,52,4,48,0,0,3.1684242813721024,False,False,False,True
22.5,2,0,0,58,1,61,0,1,3.1570004211501135,False,True,False,False
188.56,22,0,0,89,3,25,0,1,5.244705597099387,False,False,False,True
246.71,3,1,0,53,1,21,0,1,5.512258707097447,True,False,False,False
157.6,16,0,0,28,0,49,0,0,5.066385309200747,False,True,False,False
589.45,21,0,0,92,1,24,0,0,6.38088495804729,False,False,False,True
84.56,5,0,0,86,3,31,0,0,4.449217884214205,False,False,False,False
60.56,6,0,0,62,3,51,0,0,4.120012308970678,False,False,False,True
365.31,14,0,0,91,1,22,0,0,5.90347996943943,False,False,True,False
45.55,10,0,0,26,2,29,0,0,3.840527003723076,False,True,False,False
594.52,23,0,0,68,0,54,0,1,6.389434973453886,False,False,False,True
2.2,2,0,0,56,0,44,0,1,1.1631508098056809,False,False,False,True
630.45,5,0,0,27,0,38,0,0,6.448018762092179,True,False,False,False
7.94,1,0,1,41,0,30,0,1,2.190535589185423,False,False,False,False
399.19,13,0,0,36,1,42,0,0,5.991939434331194,False,False,False,False
135.03,8,0,0,88,1,51,0,0,4.912875449645338,True,False,False,False
892.23,17,0,0,87,1,59,0,0,6.794844106504521,True,False,False,False
13.8,18,1,0,96,5,61,0,0,2.6946271807700692,False,False,True,False
145.28,11,0,0,65,0,65,0,0,4.98552259328118,False,True,False,False
627.04,12,0,0,26,2,34,0,0,6.44260385870732,False,False,False,False
133.28,11,0,0,77,3,38,0,0,4.899927172111834,True,False,False,False
178.67,11,0,0,58,2,32,0,0,5.1911218349444805,True,False,False,False
214.18,17,0,0,98,0,43,0,0,5.371474887165763,False,True,False,False
109.1,8,0,0,64,3,50,0,0,4.701389043728634,True,False,False,False
177.78,16,0,0,95,5,52,0,0,5.186155999659706,False,False,True,False
158.01,20,0,0,89,3,43,0,0,5.068967093324305,False,True,False,False
416.56,15,0,0,79,3,29,0,0,6.034428246540098,False,False,True,False
8.37,16,0,0,98,2,39,0,0,2.2375130962503307,False,False,False,True
59.37,20,1,0,75,4,27,0,0,4.100492292808335,False,False,False,False
540.72,23,0,0,29,4,26,0,1,6.294749262787171,True,False,False,False
397.74,7,0,0,80,2,53,0,0,5.9883095754146805,False,True,False,False
109.47,10,0,1,45,2,51,0,0,4.704743990884184,False,False,True,False
174.23,23,0,0,82,4,38,0,1,5.166099396720328,False,False,False,False
58.48,1,0,0,97,5,50,0,1,4.085640121591954,False,False,False,False
37.51,7,1,1,55,2,27,0,0,3.6509179478268177,True,False,False,False
112.15,11,0,0,70,2,62,0,0,4.728714372079547,False,False,False,False
78.47,20,0,0,51,3,24,0,0,4.375379591952088,True,False,False,False
157.72,0,0,0,94,3,45,0,1,5.067141643536563,False,False,False,True
14.57,22,0,0,55,2,35,0,1,2.745345985845907,True,False,False,False
659.69,12,0,0,65,2,32,0,0,6.49328474345891,False,False,True,False
771.1,21,0,0,69,3,57,0,0,6.64911407531477,False,False,False,False
215.62,20,0,0,60,3,47,0,0,5.378144666407591,False,False,False,False
138.25,16,0,0,26,3,42,0,0,4.9362708788073935,False,False,False,False
66.67,13,0,0,86,3,67,0,0,4.2146429502441345,True,False,False,False
302.56,13,1,0,45,1,67,0,0,5.715579284535712,False,True,False,False
207.78,15,0,0,58,3,62,0,0,5.341281065980152,True,False,False,False
31.95,16,0,0,37,3,47,0,0,3.4949912609485163,False,False,True,False
435.29,5,0,0,43,1,33,0,0,6.0783071598577285,True,False,False,False
311.22,6,0,0,57,2,27,0,0,5.74370806752852,False,False,False,False
538.51,0,0,1,73,0,42,0,1,6.290661320207592,False,False,False,True
232.85,14,0,0,27,2,29,0,0,5.454679884171895,False,False,True,False
171.07,19,0,1,62,4,57,0,0,5.147901370765066,False,False,False,True
97.51,20,0,0,95,1,18,0,0,4.590158065867588,False,False,True,False
485.82,17,0,0,39,3,26,0,0,6.187894444903768,False,False,True,False
361.87,12,0,0,62,2,37,0,0,5.894044643400399,False,False,False,False
8.33,23,0,0,49,3,55,0,1,2.2332350148592526,True,False,False,False
4.81,1,0,0,85,0,35,0,1,1.7595805708638197,False,False,False,False
85.02,18,0,0,74,3,46,0,0,4.45457982735559,False,False,False,False
299.46,14,0,0,34,2,54,0,0,5.705314633634278,False,False,False,False
785.57,11,1,0,74,1,66,0,0,6.667681720445081,False,False,False,True
29.34,14,0,0,66,1,29,0,0,3.4124669739203863,False,False,True,False
162.31,17,0,0,95,4,54,0,0,5.095650235088652,False,True,False,False
86.31,13,0,0,76,6,49,0,0,4.469465003822716,True,False,False,False
630.67,5,1,1,70,2,29,0,0,6.448367105879348,False,False,False,False
332.26,11,0,0,64,4,54,0,0,5.808922966110478,False,False,True,False
327.99,19,0,0,82,3,56,0,0,5.796027355166652,True,False,False,False
113.83,22,0,0,48,3,29,0,1,4.743452773788098,False,True,False,False
96.45,5,0,0,93,0,50,0,0,4.57933942595357,False,True,False,False
57.49,8,0,0,64,2,60,0,0,4.068855799454934,False,False,False,False
10.44,3,0,0,44,1,49,0,1,2.437115985951652,False,True,False,False
360.08,16,0,0,53,2,50,0,0,5.889099540429954,False,True,False,False
301.7,1,0,0,61,1,41,0,1,5.712742216027673,True,False,False,False
1471.04,15,1,0,44,3,48,0,0,7.294404472832661,True,False,False,False
1025.08,23,1,0,42,2,64,0,1,6.933500995400553,False,False,False,False
145.92,13,0,0,28,3,47,0,0,4.989888220951467,False,False,True,False
263.75,7,0,0,35,1,43,0,0,5.578785984481516,False,False,False,False
521.31,13,0,0,88,3,19,0,0,6.258261281343595,False,False,False,True
341.06,1,0,0,76,3,69,0,1,5.834986160271545,False,True,False,False
51.15,15,0,0,67,2,34,0,0,3.9541241814467813,False,False,True,False
107.79,3,0,0,38,5,18,1,1,4.689419418432991,True,False,False,False
24.89,0,0,0,69,1,69,0,1,3.2538567937634464,False,False,False,True
554.44,22,0,0,52,1,48,0,1,6.319760592445018,False,False,False,True
167.73,19,1,0,28,3,46,0,0,5.128299804210246,False,True,False,False
46.73,13,0,0,40,1,28,0,0,3.865560131017805,True,False,False,False
200.49,7,0,0,62,2,62,0,0,5.3057397523636745,False,False,True,False
173.28,2,0,0,87,1,21,0,1,5.160663201249242,True,False,False,False
79.82,4,1,0,47,2,53,0,1,4.392224459650327,False,True,False,False
21.7,5,0,0,44,2,25,0,0,3.122364924487357,False,False,False,True
200.42,21,0,1,93,1,53,0,0,5.305392280219999,False,True,False,False
132.23,7,0,0,45,2,64,0,0,4.892076957972121,False,False,False,False
266.37,5,0,0,66,1,38,0,0,5.58863346690046,False,False,False,True
132.18,5,0,0,93,1,28,0,0,4.891701596682476,False,True,False,False
344.12,3,1,0,38,3,29,1,1,5.843892182640846,False,False,True,False
144.5,6,1,0,94,1,43,0,0,4.980176086611547,False,False,True,False
148.16,23,0,0,29,2,44,0,1,5.00501955531062,False,False,True,False
376.7,18,0,0,48,2,51,0,0,5.934100229718411,False,False,False,False
93.0,6,0,0,53,1,27,0,0,4.543294782270004,True,False,False,False
25.9,2,0,0,26,3,26,0,1,3.292126286607793,False,False,True,False
5.26,7,0,0,30,0,56,0,0,1.8341801851120072,False,False,False,False
253.27,0,0,0,58,3,30,0,1,5.538396694568449,False,False,True,False
174.31,0,0,0,46,2,29,0,1,5.166555835365783,False,False,False,False
219.18,13,0,0,28,2,34,0,0,5.394445393642257,False,False,True,False
43.11,5,0,0,30,2,21,0,0,3.786686514116848,True,False,False,False
26.39,9,0,0,91,2,56,0,0,3.3101779832749867,False,True,False,False
2.64,13,0,0,87,2,45,0,0,1.2919836816486494,False,False,True,False
77.7,3,0,0,97,0,58,0,1,4.365643155423357,False,True,False,False
160.45,5,0,0,92,4,37,0,0,5.084195497204284,False,False,True,False
89.64,15,0,0,58,2,24,0,0,4.506895616719751,True,False,False,False
103.56,20,0,0,96,2,25,0,0,4.649761069315966,False,True,False,False
422.11,0,0,0,58,6,52,0,1,6.047632192521168,False,False,False,False
77.06,5,0,0,81,3,46,0,0,4.357477761752469,False,False,True,False
129.87,8,0,0,61,2,64,0,0,4.87420446406739,False,False,True,False
275.56,14,0,0,30,6,32,0,0,5.622427795613369,False,False,False,False
90.91,11,0,0,95,3,48,0,0,4.5208098373700185,True,False,False,False
175.16,2,0,0,69,1,29,0,1,5.1713926729743696,False,False,False,True
356.97,10,0,0,65,1,38,0,0,5.880449184006697,False,False,True,False
537.51,14,1,0,29,2,65,0,0,6.288806066526156,False,False,False,False
28.63,2,0,0,84,4,33,0,1,3.388787361585474,False,False,False,True
470.1,13,0,0,91,2,56,0,0,6.155070385705995,False,False,True,False
121.95,1,0,0,41,2,49,0,1,4.811777768662202,False,True,False,False
53.77,3,0,0,89,1,23,0,1,4.00314259879563,False,False,False,False
110.63,18,0,1,79,4,41,0,0,4.715189831026641,False,True,False,False
704.46,11,0,0,33,2,49,0,0,6.558850072307766,True,False,False,False
122.13,1,0,1,28,1,35,1,1,4.81324070780478,False,False,False,True
71.75,16,0,0,66,1,61,0,0,4.287028906051602,False,False,False,False
180.63,2,0,0,70,1,27,0,1,5.201971650761352,False,False,True,False
49.43,9,1,0,98,6,46,0,0,3.920586236088634,False,False,True,False
14.2,15,0,0,25,4,26,0,0,2.7212954278522306,False,False,False,True
24.84,21,0,0,41,2,30,0,0,3.2519236789144013,False,True,False,False
24.66,8,0,0,31,3,68,0,0,3.2449333591874905,False,True,False,False
29.66,10,0,0,29,1,44,0,0,3.422958873443668,False,False,False,False
26.9,20,1,0,76,2,54,0,0,3.32862668882732,False,False,False,False
184.34,14,0,0,77,2,25,0,0,5.222191976158546,False,True,False,False
36.13,2,0,0,27,3,19,0,1,3.6144252681889886,False,False,False,False
76.35,15,0,0,86,2,59,0,0,4.348340577019075,False,True,False,False
408.78,20,0,0,56,4,21,0,0,6.0156204303190535,False,False,False,True
115.63,20,0,0,26,1,27,0,0,4.759006530702958,False,False,False,False
198.23,20,0,1,77,5,31,0,0,5.294459936220732,False,True,False,False
34.04,11,0,0,36,0,42,0,0,3.5564902660681907,False,False,False,False
38.44,22,0,0,29,2,58,0,1,3.6747805297344347,False,False,True,False
7.51,4,0,0,28,1,31,0,1,2.1412419425852827,False,False,True,False
33.31,6,0,0,80,2,27,0,0,3.5354368568703585,True,False,False,False
58.78,8,1,0,88,1,25,0,0,4.090671156855792,False,True,False,False
35.07,20,1,0,69,1,23,0,0,3.5854614949154477,True,False,False,False
16.72,17,1,0,84,0,22,0,0,2.8746939451769347,False,True,False,False
23.14,20,1,0,44,4,38,0,0,3.1838702156693857,False,False,False,False
111.17,7,0,0,77,2,66,0,0,4.720015577657132,False,True,False,False
41.6,11,0,0,97,4,40,0,0,3.751854253275325,False,False,True,False
81.54,19,0,0,40,1,54,0,0,4.413283024324436,False,False,False,False
126.0,1,0,0,54,6,36,0,1,4.844187086458591,False,False,True,False
211.04,9,0,0,44,4,66,0,0,5.3567749361196055,False,False,False,False
7.22,18,0,0,76,5,37,0,0,2.1065702090680882,False,True,False,False
289.17,8,1,0,60,0,27,0,0,5.670466958124927,False,True,False,False
177.95,23,0,0,46,4,35,0,1,5.187106437212035,False,False,True,False
15.35,7,0,1,25,2,37,0,0,2.7942278973432626,False,False,False,True
372.26,23,0,0,45,4,65,0,1,5.922275227754984,False,True,False,False
456.6,23,0,0,72,2,28,0,1,6.125995440065588,False,False,False,True
11.34,23,0,0,96,1,32,0,1,2.5128460184772416,False,False,False,False
58.35,0,0,1,29,4,49,1,1,4.083452121055677,False,False,False,True
295.37,5,0,0,64,4,28,0,0,5.691608673724493,False,False,True,False
248.28,11,0,0,69,0,69,0,0,5.518576762682383,True,False,False,False
36.72,23,0,1,55,0,46,0,1,3.6301904577652566,True,False,False,False
42.28,18,0,0,39,1,57,0,0,3.767690634538226,False,False,True,False
83.3,16,1,0,82,1,56,0,0,4.4343818650078095,True,False,False,False
119.28,1,0,0,77,1,18,0,1,4.789822358120328,False,False,True,False
173.34,10,1,0,69,2,64,0,0,5.16100741558343,False,True,False,False
82.86,17,0,0,91,0,44,0,0,4.429148741742616,False,False,False,True
111.76,22,0,0,66,0,52,0,1,4.7252616662459115,True,False,False,False
247.72,21,0,0,48,5,25,0,0,5.516327765750498,False,True,False,False
6.73,10,0,0,62,3,29,0,0,2.0451088625993306,True,False,False,False
52.37,17,0,0,75,4,45,0,0,3.9772487903458535,False,False,False,False
224.91,7,0,0,48,3,65,0,0,5.420136689869131,False,False,True,False
406.04,14,0,0,57,1,36,0,0,6.008911460711703,False,False,True,False
129.02,8,1,0,43,2,46,0,0,4.867688284776323,False,True,False,False
136.72,14,0,0,49,1,59,0,0,4.925222638470323,False,False,False,False
20.41,6,1,0,94,1,59,0,0,3.0638581026015914,False,False,False,True
106.77,19,0,0,73,2,35,0,0,4.6799993266087405,False,False,False,False
136.91,12,0,0,41,2,51,0,0,4.926601298486246,False,False,False,False
49.98,12,0,0,45,2,68,0,0,3.9314333989479695,False,False,False,True
56.46,0,0,0,67,3,36,0,1,4.051089053551143,False,False,False,True
85.26,19,0,1,46,3,41,0,0,4.457365991219697,False,False,False,False
3.65,3,0,0,87,1,51,0,1,1.536867219599265,True,False,False,False
69.97,23,0,0,48,1,49,0,1,4.262257252536892,True,False,False,False
42.76,3,0,0,57,1,19,0,1,3.7787201581137255,False,False,False,False
71.41,3,0,0,91,2,49,0,1,4.28234441140073,True,False,False,False
22.96,12,0,0,41,2,25,0,0,3.1763857732472487,False,False,False,True
398.17,1,1,1,72,2,62,1,1,5.989387391312783,False,False,False,True
162.07,22,1,0,68,2,26,0,1,5.094179556473186,True,False,False,False
204.59,14,0,0,49,2,40,0,0,5.325883894265842,False,False,False,True
280.21,3,0,0,96,0,46,0,1,5.639101721181868,False,False,True,False
124.21,5,0,0,84,0,24,0,0,4.8299923276808565,False,False,False,True
16.37,2,0,0,53,1,22,0,1,2.854744580253014,False,False,False,False
138.65,6,0,0,36,1,57,0,0,4.939139292391186,False,True,False,False
159.11,5,0,1,33,1,49,0,0,5.075861079013963,True,False,False,False
246.28,2,0,0,77,1,57,0,1,5.5105212978238605,True,False,False,False
101.71,3,0,0,85,3,20,0,1,4.631909483177713,False,False,False,True
24.57,9,1,1,55,6,27,1,0,3.2414197893030954,False,False,False,True
60.08,20,0,0,72,2,57,0,0,4.1121844803504315,False,True,False,False
81.2,8,0,0,71,1,46,0,0,4.409155302062135,False,True,False,False
186.88,5,0,1,57,0,62,0,0,5.2358034611587945,False,False,False,False
152.24,19,0,0,91,0,36,0,0,5.032005319832448,False,False,True,False
79.24,10,0,0,88,2,42,0,0,4.38502214365368,False,False,False,False
775.12,6,0,0,41,2,37,0,0,6.654307147403072,True,False,False,False
167.55,17,0,0,68,3,64,0,0,5.12723244168007,False,False,False,True
48.74,3,0,0,29,3,55,0,1,3.9068094383752587,False,False,False,False
19.32,4,0,0,86,4,63,0,1,3.011605622710281,False,False,False,True
